Date,DGS30
2020-09-28,1.420000
2020-09-29,1.410000
2020-09-30,1.460000
2020-10-01,1.450000
2020-10-02,1.480000
2020-10-05,1.570000
2020-10-06,1.560000
2020-10-07,1.600000
2020-10-08,1.570000
2020-10-09,1.580000
2020-10-12,1.520000
2020-10-13,1.520000
2020-10-14,1.500000
2020-10-15,1.520000
2020-10-16,1.520000
2020-10-19,1.550000
2020-10-20,1.600000
2020-10-21,1.620000
2020-10-22,1.670000
2020-10-23,1.640000
2020-10-26,1.590000
2020-10-27,1.570000
2020-10-28,1.560000
2020-10-29,1.620000
2020-10-30,1.650000
2020-11-02,1.630000
2020-11-03,1.660000
2020-11-04,1.550000
2020-11-05,1.540000
2020-11-06,1.600000
2020-11-09,1.730000
2020-11-10,1.750000
2020-11-11,1.640000
2020-11-12,1.640000
2020-11-13,1.650000
2020-11-16,1.660000
2020-11-17,1.620000
2020-11-18,1.620000
2020-11-19,1.580000
2020-11-20,1.530000
2020-11-23,1.560000
2020-11-24,1.600000
2020-11-25,1.620000
2020-11-26,1.570000
2020-11-27,1.570000
2020-11-30,1.580000
2020-12-01,1.660000
2020-12-02,1.700000
2020-12-03,1.670000
2020-12-04,1.730000
2020-12-07,1.690000
2020-12-08,1.670000
2020-12-09,1.690000
2020-12-10,1.650000
2020-12-11,1.630000
2020-12-14,1.630000
2020-12-15,1.650000
2020-12-16,1.660000
2020-12-17,1.680000
2020-12-18,1.700000
2020-12-21,1.680000
2020-12-22,1.650000
2020-12-23,1.700000
2020-12-24,1.660000
2020-12-25,1.670000
2020-12-28,1.670000
2020-12-29,1.670000
2020-12-30,1.660000
2020-12-31,1.650000
