Date,DGS1
2021-12-06,0.280000
2021-12-07,0.310000
2021-12-08,0.290000
2021-12-09,0.280000
2021-12-10,0.270000
2021-12-13,0.270000
2021-12-14,0.260000
2021-12-15,0.290000
2021-12-16,0.260000
2021-12-17,0.270000
2021-12-20,0.270000
2021-12-21,0.290000
2021-12-22,0.280000
2021-12-23,0.310000
2021-12-24,0.330000
2021-12-27,0.330000
2021-12-28,0.390000
2021-12-29,0.380000
2021-12-30,0.380000
2021-12-31,0.390000
